,Total sqft,price,bhk,location_weight,housing_type_IndependentFloor,housing_type_IndependentHouse,housing_type_StudioApartment,housing_type_Villa,type_RK
1413,650,36.0,1,1.1215777085298801,0,0,0,0,0
1414,1115,66.0,3,1.39896883113687,0,0,0,0,0
1415,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1416,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1417,651,20.0,1,1.1215718554613257,0,0,0,0,0
1418,651,20.0,1,1.1215718554613257,0,0,0,0,0
1419,620,24.0,1,0.6359944999257618,0,0,0,0,0
1420,250,55.0,1,6.149800991706135,0,0,0,0,0
1421,420,95.0,1,3.10853178573811,0,0,0,0,0
1422,810,64.0,2,4.428371308499385,0,0,0,0,0
1423,1100,229.99999999999997,2,6.149800991706135,0,0,0,0,0
1424,650,122.0,1,4.68917582433518,0,0,0,0,0
1425,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1426,651,20.0,1,1.1215718554613257,0,0,0,0,0
1427,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1428,651,20.0,1,1.1215718554613257,0,0,0,0,0
1429,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1430,672,50.0,1,1.4073999955528875,0,0,0,0,0
1431,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1432,651,20.0,1,1.1215718554613257,0,0,0,0,0
1433,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1434,651,20.0,1,1.1215718554613257,0,0,0,0,0
1435,651,20.0,1,1.1215718554613257,0,0,0,0,0
1436,651,20.0,1,1.1215718554613257,0,0,0,0,0
1437,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1438,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1439,651,20.0,1,1.1215718554613257,0,0,0,0,0
1440,1200,32.0,1,2.545315067828576,0,0,0,0,0
1441,1200,32.0,1,2.545315067828576,0,0,0,0,0
1442,1200,32.0,1,2.545315067828576,0,0,0,0,0
1443,1200,32.0,1,2.545315067828576,0,0,0,0,0
1444,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1445,630,24.6,1,4.558281067931539,0,0,0,0,0
1446,1300,675.0,3,20.196562381873573,0,0,0,0,0
1447,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1448,651,20.0,1,1.1215718554613257,0,0,0,0,0
1449,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1450,651,20.0,1,1.1215718554613257,0,0,0,0,0
1451,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1452,672,50.0,1,1.4073999955528875,0,0,0,0,0
1453,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1454,651,20.0,1,1.1215718554613257,0,0,0,0,0
1455,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1456,651,20.0,1,1.1215718554613257,0,0,0,0,0
1457,651,20.0,1,1.1215718554613257,0,0,0,0,0
1458,651,20.0,1,1.1215718554613257,0,0,0,0,0
1459,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1460,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1461,651,20.0,1,1.1215718554613257,0,0,0,0,0
1462,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1463,651,20.0,1,1.1215718554613257,0,0,0,0,0
1464,650,20.0,1,1.1215718554613257,0,0,0,0,0
1465,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1466,651,20.0,1,1.1215718554613257,0,0,0,0,0
1467,651,20.0,1,1.1215718554613257,0,0,0,0,0
1468,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1469,651,20.0,1,1.1215718554613257,0,0,0,0,0
1470,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1471,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1472,651,20.0,1,1.1215718554613257,0,0,0,0,0
1473,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1474,651,20.0,1,1.1215718554613257,0,0,0,0,0
1475,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1476,651,20.0,1,1.1215718554613257,0,0,0,0,0
1477,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1478,600,45.0,1,0.9759397305049697,0,0,0,0,0
1479,651,20.0,1,1.1215718554613257,0,0,0,0,0
1480,600,23.0,1,1.2583704068595,0,0,0,0,0
1481,850,33.6,2,1.2583704068595,0,0,0,0,0
1482,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1483,651,20.0,1,1.1215718554613257,0,0,0,0,0
1484,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1485,5500,2350.0,6,52.91063527005093,0,0,0,0,0
1486,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1487,3300,1200.0,3,18.599644635266014,0,0,0,0,0
1488,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1489,788,30.0,1,0.99373349499896,0,0,0,0,0
1490,1112,87.0,2,1.7708119425031927,0,0,0,0,0
1491,651,20.0,1,1.1215718554613257,0,0,0,0,0
1492,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1493,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1494,648,95.0,1,3.158561803748916,0,0,0,0,0
1495,585,28.0,1,0.991921239700342,0,0,0,0,0
1496,750,225.0,2,4.68917582433518,0,0,0,0,0
1497,415,65.0,1,5.626709358948703,0,0,0,0,0
1498,550,39.9,1,1.2374091121339472,0,0,0,0,0
1499,784,33.0,1,0.9605763458074845,0,0,0,0,0
1500,651,20.0,1,1.1215718554613257,0,0,0,0,0
1501,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1502,651,20.0,1,1.1215718554613257,0,0,0,0,0
1503,651,20.0,1,1.1215718554613257,0,0,0,0,0
1504,700,89.0,1,17.291551401429096,0,0,0,0,0
1505,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1506,510,28.05,1,0.991921239700342,0,0,0,0,0
1507,510,28.05,1,0.991921239700342,0,0,0,0,0
1508,651,20.0,1,1.1215718554613257,0,0,0,0,0
1509,533,88.0,1,3.359460120516756,0,0,0,0,0
1510,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1511,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1512,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1513,651,20.0,1,1.1215718554613257,0,0,0,0,0
1514,651,20.0,1,1.1215718554613257,0,0,0,0,0
1515,651,20.0,1,1.1215718554613257,0,0,0,0,0
1516,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1517,250,55.0,1,6.149800991706135,0,0,0,0,0
1518,420,95.0,1,3.10853178573811,0,0,0,0,0
1519,810,64.0,2,4.428371308499385,0,0,0,0,0
1520,640,23.0,1,0.7192336235074379,0,0,0,0,0
1521,640,23.0,1,0.7192336235074379,0,0,0,0,0
1522,651,20.0,1,1.1215718554613257,0,0,0,0,0
1523,1200,32.0,1,2.545315067828576,0,0,0,0,0
1524,640,23.0,1,0.7192336235074379,0,0,0,0,0
1525,1200,32.0,1,2.545315067828576,0,0,0,0,0
1526,1200,32.0,1,2.545315067828576,0,0,0,0,0
1527,1200,32.0,1,2.545315067828576,0,0,0,0,0
1528,1200,32.0,1,2.545315067828576,0,0,0,0,0
1529,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1530,1300,399.0,3,13.214595423921018,0,0,0,0,0
1531,651,20.0,1,1.1215718554613257,0,0,0,0,0
1532,651,20.0,1,1.1215718554613257,0,0,0,0,0
1533,715,165.0,2,4.68917582433518,0,0,0,0,0
1534,715,165.0,2,4.68917582433518,0,0,0,0,0
1535,715,165.0,2,4.68917582433518,0,0,0,0,0
1536,715,165.0,2,4.68917582433518,0,0,0,0,0
1537,715,165.0,2,4.68917582433518,0,0,0,0,0
1538,715,165.0,2,4.68917582433518,0,0,0,0,0
1539,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1540,650,54.0,1,0.991921239700342,0,0,0,0,0
1541,530,55.0,1,2.9352394045122727,0,0,0,0,0
1542,575,31.0,1,0.9759397305049697,0,0,0,0,0
1543,790,165.0,2,4.55273163898339,0,0,0,0,0
1544,2200,1250.0,4,52.91063527005093,0,0,0,0,0
1545,550,58.0,1,6.234852022324505,0,0,0,0,0
1546,535,18.29,1,0.5276499232873056,0,0,0,0,0
1547,610,18.0,1,0.7192336235074379,0,0,0,0,0
1556,598,35.29,2,0.6359944999257618,0,0,0,0,0
1557,381,22.59,1,0.6359944999257618,0,0,0,0,0
1558,386,27.96,1,1.2583704068595,0,0,0,0,0
1559,614,44.44,2,1.2583704068595,0,0,0,0,0
1560,340,24.58,1,1.2583704068595,0,0,0,0,0
1561,447,32.32,1,1.2583704068595,0,0,0,0,0
1562,827,42.84,3,0.6359944999257618,0,0,0,0,0
1563,539,46.21,2,1.1611967180308187,0,0,0,0,0
1564,365,29.02,1,1.1611967180308187,0,0,0,0,0
1565,900,73.0,2,2.3847641918484426,0,0,0,0,0
1566,914,91.4,1,2.3847641918484426,0,0,0,0,0
1567,1350,65.0,3,0.7192336235074379,0,0,0,0,0
1568,550,83.0,1,4.063829602109092,0,0,0,0,0
1569,850,137.0,2,3.9654561967950004,0,0,0,0,0
1570,630,62.0,1,2.948147884164289,0,0,0,0,0
1571,660,51.0,1,2.948147884164289,0,0,0,0,0
1572,630,58.21,1,2.948147884164289,0,0,0,0,0
1573,630,62.0,1,2.948147884164289,0,0,0,0,0
1574,1180,340.0,3,8.437249849909946,0,0,0,0,0
1575,1180,335.0,3,8.437249849909946,0,0,0,0,0
1576,650,33.0,1,1.39896883113687,0,0,0,0,0
1577,1300,130.0,3,3.6308651857781338,0,0,0,0,0
1578,1026,215.0,3,3.6308651857781338,0,0,0,0,0
1579,811,200.0,2,3.6308651857781338,0,0,0,0,0
1580,625,60.0,1,2.948147884164289,0,0,0,0,0
1581,380,38.0,1,2.948147884164289,0,0,1,0,1
1582,400,35.91,1,2.948147884164289,0,0,1,0,1
1583,630,58.21,1,2.948147884164289,0,0,0,0,0
1584,630,62.0,1,2.948147884164289,0,0,0,0,0
1585,850,118.0,2,3.9654561967950004,0,0,0,0,0
1586,1180,340.0,3,8.437249849909946,0,0,0,0,0
1587,1180,335.0,3,8.437249849909946,0,0,0,0,0
1588,2000,350.0,3,4.558281067931539,0,0,0,0,0
1589,1750,180.0,3,4.558281067931539,0,0,0,0,0
1590,565,79.0,1,3.516022657072505,0,0,0,0,0
1591,1206,90.0,2,4.558281067931539,0,0,0,0,0
1592,2000,250.0,3,2.545315067828576,0,0,0,0,0
1593,2000,250.0,3,2.545315067828576,0,0,0,0,0
1594,800,110.00000000000001,2,3.516022657072505,0,0,0,0,0
1595,900,73.0,2,2.3847641918484426,0,0,0,0,0
1596,914,91.4,1,2.3847641918484426,0,0,0,0,0
1597,1350,65.0,3,0.7192336235074379,0,0,0,0,0
1598,550,83.0,1,4.063829602109092,0,0,0,0,0
1599,850,137.0,2,3.9654561967950004,0,0,0,0,0
1600,565,79.0,1,3.516022657072505,0,0,0,0,0
1601,800,110.00000000000001,2,3.516022657072505,0,0,0,0,0
1602,1500,190.0,3,4.558281067931539,0,0,0,0,0
1603,1206,90.0,2,4.558281067931539,0,0,0,0,0
1604,2000,250.0,3,2.545315067828576,0,0,0,0,0
1605,2000,250.0,3,2.545315067828576,0,0,0,0,0
1606,1650,320.0,3,3.6308651857781338,0,0,0,0,0
1607,1100,400.0,2,15.471687384015109,0,0,0,0,0
1608,900,115.99999999999999,2,3.6308651857781338,0,0,0,0,0
1609,600,88.0,1,3.6308651857781338,0,0,0,0,0
1610,1450,225.99999999999997,3,5.993596157694617,0,0,0,0,0
1611,1170,185.0,2,5.993596157694617,0,0,0,0,0
1612,1470,500.0,3,8.437249849909946,0,0,0,0,0
1613,1225,150.0,2,4.558281067931539,0,0,0,0,0
1614,1000,375.0,2,15.471687384015109,0,0,0,0,0
1615,1500,360.0,3,4.55273163898339,0,0,0,0,0
1616,850,350.0,2,32.7040668845752,0,0,0,0,0
1617,750,350.0,1,11.580281502234675,0,0,0,0,0
1618,1005,280.0,3,5.739456745942991,0,0,0,0,0
1619,1005,280.0,3,5.739456745942991,0,0,0,0,0
1620,750,35.0,1,1.1838134626807832,0,0,0,0,0
1621,1600,275.0,2,9.07878060169435,0,0,0,0,0
1622,1400,159.0,2,5.993596157694617,0,0,0,0,0
1623,2000,252.0,3,5.993596157694617,0,0,0,0,0
1624,2000,242.0,3,5.993596157694617,0,0,0,0,0
1625,2000,234.0,3,5.993596157694617,0,0,0,0,0
1626,1900,214.0,3,5.993596157694617,0,0,0,0,0
1627,550,63.0,1,3.10853178573811,0,0,0,0,0
1628,600,79.0,1,17.291551401429096,0,0,0,0,0
1629,1250,225.0,3,4.428371308499385,0,0,0,0,0
1630,1050,161.0,2,1.1215718554613257,0,0,0,0,0
1631,600,98.0,1,4.428371308499385,0,0,0,0,0
1632,1294,110.00000000000001,2,3.516022657072505,0,0,0,0,0
1633,2000,234.0,3,5.993596157694617,0,0,0,0,0
1634,1900,214.0,3,5.993596157694617,0,0,0,0,0
1635,1900,204.0,3,5.993596157694617,0,0,0,0,0
1636,1900,196.0,3,5.993596157694617,0,0,0,0,0
1637,1400,175.0,2,5.993596157694617,0,0,0,0,0
1638,1400,165.0,2,5.993596157694617,0,0,0,0,0
1639,1085,147.0,2,3.516022657072505,0,0,0,0,0
1640,1900,214.0,3,5.993596157694617,0,0,0,0,0
1641,1400,159.0,2,5.993596157694617,0,0,0,0,0
1642,1085,147.0,2,3.516022657072505,0,0,0,0,0
1643,1085,147.0,2,3.516022657072505,0,0,0,0,0
1644,1000,146.0,2,3.516022657072505,0,0,0,0,0
1645,635,68.0,1,2.1746381162030555,0,0,0,0,0
1646,920,105.0,2,3.8842194205412137,0,0,0,0,0
1647,1600,275.0,2,9.07878060169435,0,0,0,0,0
1648,388,63.24,1,2.948147884164289,0,0,0,0,0
1649,750,35.0,1,1.1838134626807832,0,0,0,0,0
1650,2000,234.0,3,5.993596157694617,0,0,0,0,0
1651,1900,214.0,3,5.993596157694617,0,0,0,0,0
1652,1900,204.0,3,5.993596157694617,0,0,0,0,0
1653,1900,196.0,3,5.993596157694617,0,0,0,0,0
1654,1400,175.0,2,5.993596157694617,0,0,0,0,0
1655,1400,165.0,2,5.993596157694617,0,0,0,0,0
1656,1000,48.5,2,0.9759397305049697,0,0,0,0,0
1657,800,38.5,1,0.991921239700342,0,0,0,0,0
1658,500,55.0,1,3.516022657072505,0,0,0,0,0
1659,1000,192.0,2,3.516022657072505,0,0,0,0,0
1660,700,125.0,2,3.516022657072505,0,0,0,0,0
1661,1000,191.0,2,3.516022657072505,0,0,0,0,0
1662,1200,168.0,3,3.6308651857781338,0,0,0,0,0
1663,1500,200.0,2,3.8842194205412137,0,0,0,0,0
1664,1000,190.0,2,3.516022657072505,0,0,0,0,0
1665,800,111.00000000000001,2,4.920730215907322,0,0,0,0,0
1666,1500,159.0,2,5.993596157694617,0,0,0,0,0
1667,1900,204.0,3,5.993596157694617,0,0,0,0,0
1668,950,40.0,2,1.5576012274031088,0,0,0,0,0
1669,1800,196.0,3,5.993596157694617,0,0,0,0,0
1670,1600,175.0,2,5.993596157694617,0,0,0,0,0
1671,1650,340.0,2,17.24664428286602,0,0,0,0,0
1672,1600,165.0,2,5.993596157694617,0,0,0,0,0
1673,1300,121.0,2,3.516022657072505,0,0,0,0,0
1674,455,20.49,1,1.7708119425031927,0,0,1,0,1
1675,480,20.99,1,1.7708119425031927,0,0,0,0,0
1676,1022,152.0,1,4.920730215907322,0,0,0,0,0
1677,620,24.99,1,1.7708119425031927,0,0,0,0,0
1678,830,33.0,2,1.7708119425031927,0,0,0,0,0
1679,650,25.99,1,1.7708119425031927,0,0,0,0,0
1680,360,84.0,1,2.948147884164289,0,0,0,0,0
1681,640,145.0,3,2.948147884164289,0,0,0,0,0
1682,127,72.0,1,2.948147884164289,0,0,0,0,0
1683,643,150.0,3,2.948147884164289,0,0,0,0,0
1684,327,76.0,1,2.948147884164289,0,0,0,0,0
1685,308,74.0,1,2.948147884164289,0,0,0,0,0
1686,357,82.0,1,2.948147884164289,0,0,0,0,0
1687,633,140.0,3,2.948147884164289,0,0,0,0,0
1688,339,77.0,1,2.948147884164289,0,0,0,0,0
1689,157,73.0,1,2.948147884164289,0,0,0,0,0
1690,506,105.0,2,2.948147884164289,0,0,0,0,0
1691,323,75.0,1,2.948147884164289,0,0,0,0,0
1692,527,110.00000000000001,2,2.948147884164289,0,0,0,0,0
1693,485,95.0,2,2.948147884164289,0,0,0,0,0
1694,349,80.0,1,2.948147884164289,0,0,0,0,0
1695,400,88.0,1,2.948147884164289,0,0,0,0,0
1696,347,79.0,1,2.948147884164289,0,0,0,0,0
1697,365,86.0,1,2.948147884164289,0,0,0,0,0
1698,417,89.0,1,2.948147884164289,0,0,0,0,0
1699,368,87.0,1,2.948147884164289,0,0,0,0,0
1700,510,20.4,1,1.7708119425031927,0,0,0,0,0
1701,570,22.8,1,1.7708119425031927,0,0,0,0,0
1702,800,32.0,2,1.7708119425031927,0,0,0,0,0
1703,725,30.0,2,1.7708119425031927,0,0,0,0,0
1704,415,18.49,1,1.7708119425031927,0,0,1,0,1
1705,650,26.0,1,1.7708119425031927,0,0,0,0,0
1706,400,18.0,1,1.7708119425031927,0,0,1,0,1
1707,930,59.99,2,1.7708119425031927,0,0,0,0,0
1708,1022,152.0,2,4.920730215907322,0,0,0,0,0
1709,690,33.0,1,0.991921239700342,0,0,0,0,0
1710,770,31.0,2,0.991921239700342,0,0,0,0,0
1711,340,13.6,1,0.991921239700342,0,0,0,0,0
1712,1205,137.0,2,4.558281067931539,0,0,0,0,0
1713,750,150.0,2,3.516022657072505,0,0,0,0,0
1714,800,135.0,1,5.993596157694617,0,0,1,0,1
1715,850,113.99999999999999,2,3.516022657072505,0,0,0,0,0
1716,750,150.0,2,3.516022657072505,0,0,0,0,0
1717,1845,260.0,3,3.2039594126846485,0,0,0,0,0
1718,1025,160.0,2,3.2039594126846485,0,0,0,0,0
1719,968,78.0,2,2.948147884164289,0,0,0,0,0
1720,480,19.0,1,1.7708119425031927,0,0,0,0,0
1721,510,20.4,1,1.7708119425031927,0,0,0,0,0
1722,570,22.8,1,1.7708119425031927,0,0,0,0,0
1723,800,32.0,2,1.7708119425031927,0,0,0,0,0
1724,725,30.0,2,1.7708119425031927,0,0,0,0,0
1725,415,18.49,1,1.7708119425031927,0,0,1,0,1
1726,650,26.0,1,1.7708119425031927,0,0,0,0,0
1727,400,18.0,1,1.7708119425031927,0,0,1,0,1
1728,930,59.99,2,1.7708119425031927,0,0,0,0,0
1729,1022,152.0,2,4.920730215907322,0,0,0,0,0
1730,690,33.0,1,0.991921239700342,0,0,0,0,0
1731,770,31.0,2,0.991921239700342,0,0,0,0,0
1732,340,13.6,1,0.991921239700342,0,0,0,0,0
1733,1205,137.0,2,4.558281067931539,0,0,0,0,0
1734,750,150.0,2,3.516022657072505,0,0,0,0,0
1735,800,135.0,1,5.993596157694617,0,0,1,0,1
1736,850,113.99999999999999,2,3.516022657072505,0,0,0,0,0
1737,750,150.0,2,3.516022657072505,0,0,0,0,0
1738,800,34.2,1,1.1215777085298801,0,0,0,0,0
1739,820,76.0,2,1.7708119425031927,0,0,0,0,0
1740,600,80.0,1,3.0418250950570345,0,0,0,0,0
1741,2000,252.0,3,5.993596157694617,0,0,0,0,0
1742,800,100.0,1,5.739456745942991,0,0,0,0,0
1743,650,60.0,1,1.9078113534787542,0,0,0,0,0
1744,820,76.0,2,1.7708119425031927,0,0,0,0,0
1745,800,42.0,2,1.7708119425031927,0,0,0,0,0
1746,660,31.0,1,1.7708119425031927,0,0,0,0,0
1747,660,64.0,1,2.948147884164289,0,0,0,0,0
1748,660,65.0,1,2.948147884164289,0,0,0,0,0
1749,1100,85.0,2,2.948147884164289,0,0,0,0,0
1750,750,68.0,1,2.948147884164289,0,0,0,0,0
1751,750,65.0,1,2.948147884164289,0,0,0,0,0
1752,885,39.8,2,1.1082983123207257,0,0,0,0,0
1753,1080,85.0,2,3.2039594126846485,0,0,0,0,0
1754,740,69.0,1,3.2039594126846485,0,0,0,0,0
1755,740,68.0,1,3.2039594126846485,0,0,0,0,0
1756,1250,235.0,2,6.149800991706135,0,0,0,0,0
1757,885,175.0,2,6.149800991706135,0,0,0,0,0
1758,625,114.99999999999999,1,4.55273163898339,0,0,0,0,0
1759,815,223.0,2,9.396920203404093,0,0,0,0,0
1760,400,32.0,1,1.2782669601761059,0,0,0,0,0
1761,900,135.0,2,3.9654561967950004,0,0,0,0,0
1762,450,51.5,1,4.063829602109092,0,0,0,0,0
1763,1000,125.0,2,5.739456745942991,0,0,0,0,0
1764,1200,170.0,2,5.739456745942991,0,0,0,0,0
1765,660,40.0,1,1.2782669601761059,0,0,0,0,0
1766,2450,345.0,3,5.739456745942991,0,0,0,0,0
1767,1010,60.0,2,1.2782669601761059,0,0,0,0,0
1768,1000,129.0,2,5.739456745942991,0,0,0,0,0
1769,2300,420.0,4,5.739456745942991,0,0,0,0,0
1770,800,100.0,1,5.739456745942991,0,0,0,0,0
1771,650,60.0,1,1.9078113534787542,0,0,0,0,0
1772,600,75.0,1,5.739456745942991,0,0,1,0,1
1773,800,70.0,1,3.516022657072505,0,0,0,0,0
1774,600,75.0,1,3.0418250950570345,0,0,0,0,0
1775,602,72.0,1,3.0418250950570345,0,0,1,0,1
1776,1000,125.0,2,3.0418250950570345,0,0,0,0,0
1777,1000,120.0,2,3.0418250950570345,0,0,0,0,0
1778,600,72.0,1,3.0418250950570345,0,0,0,0,0
1779,1000,110.00000000000001,2,3.516022657072505,0,0,0,0,0
1780,730,59.0,1,2.948147884164289,0,0,0,0,0
1781,730,58.0,1,2.948147884164289,0,0,0,0,0
1782,1000,99.0,2,2.948147884164289,0,0,0,0,0
1783,730,69.0,1,2.948147884164289,0,0,0,0,0
1784,795,68.0,1,2.948147884164289,0,0,0,0,0
1785,795,70.0,1,2.948147884164289,0,0,0,0,0
1786,1300,150.0,3,2.948147884164289,0,0,0,0,0
1787,1100,105.0,2,2.948147884164289,0,0,0,0,0
1788,730,73.0,1,2.948147884164289,0,0,0,0,0
1789,815,223.0,2,9.396920203404093,0,0,0,0,0
1790,980,79.0,2,2.948147884164289,0,0,0,0,0
1791,738,67.5,1,2.948147884164289,0,0,0,0,0
1792,1120,118.0,3,2.948147884164289,0,0,0,0,0
1793,710,66.5,1,2.948147884164289,0,0,0,0,0
1794,1010,94.0,2,2.948147884164289,0,0,0,0,0
1795,795,65.0,1,2.948147884164289,0,0,0,0,0
1796,1300,140.0,3,2.948147884164289,0,0,0,0,0
1797,975,295.0,2,1.1215718554613257,0,0,0,0,0
1798,1100,120.0,2,3.6308651857781338,0,0,0,0,0
1799,1700,575.0,3,1.1215718554613257,0,0,0,0,0
1800,856,154.0,2,4.063829602109092,0,0,0,0,0
1801,868,152.0,2,4.063829602109092,0,0,0,0,0
1802,869,150.0,2,4.063829602109092,0,0,0,0,0
1803,3000,530.0,5,5.993596157694617,0,0,0,0,0
1804,2000,382.0,4,5.993596157694617,0,0,0,0,0
1805,2000,261.0,3,5.993596157694617,0,0,0,0,0
1806,856,162.0,2,4.063829602109092,0,0,0,0,0
1807,856,160.0,2,4.063829602109092,0,0,0,0,0
1808,800,128.0,1,5.993596157694617,0,0,0,0,0
1809,1200,575.0,2,20.196562381873573,0,0,0,0,0
1810,2000,170.0,2,5.993596157694617,0,0,0,0,0
1811,800,113.99999999999999,1,5.993596157694617,0,0,0,0,0
1812,800,115.99999999999999,1,5.993596157694617,0,0,0,0,0
1813,2000,170.0,2,5.993596157694617,0,0,0,0,0
1814,2000,170.0,2,5.993596157694617,0,0,0,0,0
1815,2000,188.0,2,5.993596157694617,0,0,0,0,0
1816,2000,310.0,3,5.993596157694617,0,0,0,0,0
1817,800,118.0,1,5.993596157694617,0,0,0,0,0
1818,400,60.0,1,5.993596157694617,0,0,1,0,1
1819,1700,180.0,2,5.993596157694617,0,0,0,0,0
1820,1000,120.0,2,3.0418250950570345,0,0,0,0,0
1821,600,72.0,1,3.0418250950570345,0,0,0,0,0
1822,1000,110.00000000000001,2,3.516022657072505,0,0,0,0,0
1823,600,75.0,1,5.739456745942991,0,0,1,0,1
1824,1000,129.0,2,5.739456745942991,0,0,0,0,0
1825,800,70.0,1,3.516022657072505,0,0,0,0,0
1826,450,51.0,1,4.063829602109092,0,0,0,0,0
1827,1000,112.00000000000001,2,3.0418250950570345,0,0,0,0,0
1828,600,72.0,1,3.0418250950570345,0,0,1,0,1
1829,800,105.0,1,3.0418250950570345,0,0,0,0,0
1830,640,38.0,1,1.2782669601761059,0,0,0,0,0
1831,337,57.99,1,2.948147884164289,0,0,0,0,0
1832,552,80.99,2,2.948147884164289,0,0,0,0,0
1833,358,59.99,1,2.948147884164289,0,0,0,0,0
1834,600,28.0,1,1.7708119425031927,0,0,0,0,0
1835,1000,120.0,2,3.0418250950570345,0,0,0,0,0
1836,800,34.2,1,1.1215777085298801,0,0,0,0,0
1837,426,90.0,1,2.948147884164289,0,0,0,0,0
1838,360,84.0,1,2.948147884164289,0,0,0,0,0
1839,640,145.0,3,2.948147884164289,0,0,0,0,0
1840,800,127.0,1,5.993596157694617,0,0,0,0,0
1841,1200,160.0,2,5.993596157694617,0,0,0,0,0
1842,1200,163.0,2,5.993596157694617,0,0,0,0,0
1843,1200,163.0,2,5.993596157694617,0,0,0,0,0
1844,2000,266.0,3,5.993596157694617,0,0,0,0,0
1845,870,90.0,1,5.739456745942991,0,0,0,0,0
1846,2000,345.0,3,5.739456745942991,0,0,0,0,0
1847,375,19.0,1,1.1082983123207257,0,0,0,0,0
1848,1845,260.0,3,3.2039594126846485,0,0,0,0,0
1849,1025,160.0,2,3.2039594126846485,0,0,0,0,0
1850,968,78.0,2,2.948147884164289,0,0,0,0,0
1851,600,111.00000000000001,2,3.516022657072505,0,0,0,0,0
1852,600,78.0,1,3.516022657072505,0,0,0,0,0
1853,600,71.0,1,3.516022657072505,0,0,0,0,0
1854,800,110.00000000000001,2,3.516022657072505,0,0,0,0,0
1855,200,26.0,1,3.516022657072505,0,0,1,0,1
1856,990,101.0,2,3.414803784231323,0,0,0,0,0
1857,800,135.0,2,4.063829602109092,0,0,0,0,0
1858,620,89.5,1,4.063829602109092,0,0,0,0,0
1859,725,62.51,1,3.2039594126846485,0,0,0,0,0
1860,327,76.0,1,2.948147884164289,0,0,0,0,0
1861,308,74.0,1,2.948147884164289,0,0,0,0,0
1862,357,82.0,1,2.948147884164289,0,0,0,0,0
1863,633,140.0,3,2.948147884164289,0,0,0,0,0
1864,339,77.0,1,2.948147884164289,0,0,0,0,0
1865,157,73.0,1,2.948147884164289,0,0,0,0,0
1866,506,105.0,2,2.948147884164289,0,0,0,0,0
1867,323,75.0,1,2.948147884164289,0,0,0,0,0
1868,527,110.00000000000001,2,2.948147884164289,0,0,0,0,0
1869,485,95.0,2,2.948147884164289,0,0,0,0,0
1870,349,80.0,1,2.948147884164289,0,0,0,0,0
1871,400,88.0,1,2.948147884164289,0,0,0,0,0
1872,347,79.0,1,2.948147884164289,0,0,0,0,0
1873,365,86.0,1,2.948147884164289,0,0,0,0,0
1874,450,52.1,1,4.063829602109092,0,0,0,0,0
1875,450,51.0,1,4.063829602109092,0,0,0,0,0
1876,600,72.0,1,3.0418250950570345,0,0,1,0,1
1877,800,105.0,1,3.0418250950570345,0,0,0,0,0
1878,1000,112.00000000000001,2,3.0418250950570345,0,0,0,0,0
1879,1000,129.0,2,5.739456745942991,0,0,0,0,0
1880,800,70.0,1,3.516022657072505,0,0,0,0,0
1881,1000,300.0,3,8.690312226551617,0,0,0,0,0
1882,690,140.0,1,6.74420594385617,0,0,0,0,0
1883,600,111.00000000000001,2,3.516022657072505,0,0,0,0,0
1884,600,78.0,1,3.516022657072505,0,0,0,0,0
