,Total sqft,price,bhk,type,housing_type,location_weight
1777,1000,120.0,2,BHK,Apartment,3.0418250950570345
1778,600,72.0,1,BHK,Apartment,3.0418250950570345
1779,1000,110.00000000000001,2,BHK,Apartment,3.516022657072505
1780,730,59.0,1,BHK,Apartment,2.948147884164289
1781,730,58.0,1,BHK,Apartment,2.948147884164289
1782,1000,99.0,2,BHK,Apartment,2.948147884164289
1783,730,69.0,1,BHK,Apartment,2.948147884164289
1784,795,68.0,1,BHK,Apartment,2.948147884164289
1785,795,70.0,1,BHK,Apartment,2.948147884164289
1786,1300,150.0,3,BHK,Apartment,2.948147884164289
1787,1100,105.0,2,BHK,Apartment,2.948147884164289
1788,730,73.0,1,BHK,Apartment,2.948147884164289
1789,815,223.0,2,BHK,Apartment,9.396920203404093
1790,980,79.0,2,BHK,Apartment,2.948147884164289
1791,738,67.5,1,BHK,Apartment,2.948147884164289
1792,1120,118.0,3,BHK,Apartment,2.948147884164289
1793,710,66.5,1,BHK,Apartment,2.948147884164289
1794,1010,94.0,2,BHK,Apartment,2.948147884164289
1795,795,65.0,1,BHK,Apartment,2.948147884164289
1796,1300,140.0,3,BHK,Apartment,2.948147884164289
1797,975,295.0,2,BHK,Apartment,1.1215718554613257
1798,1100,120.0,2,BHK,Apartment,3.6308651857781338
1799,1700,575.0,3,BHK,Apartment,1.1215718554613257
1800,856,154.0,2,BHK,Apartment,4.063829602109092
1801,868,152.0,2,BHK,Apartment,4.063829602109092
1802,869,150.0,2,BHK,Apartment,4.063829602109092
1803,3000,530.0,5,BHK,Apartment,5.993596157694617
1804,2000,382.0,4,BHK,Apartment,5.993596157694617
1805,2000,261.0,3,BHK,Apartment,5.993596157694617
1806,856,162.0,2,BHK,Apartment,4.063829602109092
1807,856,160.0,2,BHK,Apartment,4.063829602109092
1808,800,128.0,1,BHK,Apartment,5.993596157694617
1809,1200,575.0,2,BHK,Apartment,20.196562381873573
1810,2000,170.0,2,BHK,Apartment,5.993596157694617
1811,800,113.99999999999999,1,BHK,Apartment,5.993596157694617
1812,800,115.99999999999999,1,BHK,Apartment,5.993596157694617
1813,2000,170.0,2,BHK,Apartment,5.993596157694617
1814,2000,170.0,2,BHK,Apartment,5.993596157694617
1815,2000,188.0,2,BHK,Apartment,5.993596157694617
1816,2000,310.0,3,BHK,Apartment,5.993596157694617
1817,800,118.0,1,BHK,Apartment,5.993596157694617
1818,400,60.0,1,RK,StudioApartment,5.993596157694617
1819,1700,180.0,2,BHK,Apartment,5.993596157694617
1820,1000,120.0,2,BHK,Apartment,3.0418250950570345
1821,600,72.0,1,BHK,Apartment,3.0418250950570345
1822,1000,110.00000000000001,2,BHK,Apartment,3.516022657072505
1823,600,75.0,1,RK,StudioApartment,5.739456745942991
1824,1000,129.0,2,BHK,Apartment,5.739456745942991
1825,800,70.0,1,BHK,Apartment,3.516022657072505
1826,450,51.0,1,BHK,Apartment,4.063829602109092
1827,1000,112.00000000000001,2,BHK,Apartment,3.0418250950570345
1828,600,72.0,1,RK,StudioApartment,3.0418250950570345
1829,800,105.0,1,BHK,Apartment,3.0418250950570345
1830,640,38.0,1,BHK,Apartment,1.2782669601761059
1831,337,57.99,1,BHK,Apartment,2.948147884164289
1832,552,80.99,2,BHK,Apartment,2.948147884164289
1833,358,59.99,1,BHK,Apartment,2.948147884164289
1834,600,28.0,1,BHK,Apartment,1.7708119425031927
1835,1000,120.0,2,BHK,Apartment,3.0418250950570345
1836,800,34.2,1,BHK,Apartment,1.1215777085298801
1837,426,90.0,1,BHK,Apartment,2.948147884164289
1838,360,84.0,1,BHK,Apartment,2.948147884164289
1839,640,145.0,3,BHK,Apartment,2.948147884164289
1840,800,127.0,1,BHK,Apartment,5.993596157694617
1841,1200,160.0,2,BHK,Apartment,5.993596157694617
1842,1200,163.0,2,BHK,Apartment,5.993596157694617
1843,1200,163.0,2,BHK,Apartment,5.993596157694617
1844,2000,266.0,3,BHK,Apartment,5.993596157694617
1845,870,90.0,1,BHK,Apartment,5.739456745942991
1846,2000,345.0,3,BHK,Apartment,5.739456745942991
1847,375,19.0,1,BHK,Apartment,1.1082983123207257
1848,1845,260.0,3,BHK,Apartment,3.2039594126846485
1849,1025,160.0,2,BHK,Apartment,3.2039594126846485
1850,968,78.0,2,BHK,Apartment,2.948147884164289
1851,600,111.00000000000001,2,BHK,Apartment,3.516022657072505
1852,600,78.0,1,BHK,Apartment,3.516022657072505
1853,600,71.0,1,BHK,Apartment,3.516022657072505
1854,800,110.00000000000001,2,BHK,Apartment,3.516022657072505
1855,200,26.0,1,RK,StudioApartment,3.516022657072505
1856,990,101.0,2,BHK,Apartment,3.414803784231323
1857,800,135.0,2,BHK,Apartment,4.063829602109092
1858,620,89.5,1,BHK,Apartment,4.063829602109092
1859,725,62.51,1,BHK,Apartment,3.2039594126846485
1860,327,76.0,1,BHK,Apartment,2.948147884164289
1861,308,74.0,1,BHK,Apartment,2.948147884164289
1862,357,82.0,1,BHK,Apartment,2.948147884164289
1863,633,140.0,3,BHK,Apartment,2.948147884164289
1864,339,77.0,1,BHK,Apartment,2.948147884164289
1865,157,73.0,1,BHK,Apartment,2.948147884164289
1866,506,105.0,2,BHK,Apartment,2.948147884164289
1867,323,75.0,1,BHK,Apartment,2.948147884164289
1868,527,110.00000000000001,2,BHK,Apartment,2.948147884164289
1869,485,95.0,2,BHK,Apartment,2.948147884164289
1870,349,80.0,1,BHK,Apartment,2.948147884164289
1871,400,88.0,1,BHK,Apartment,2.948147884164289
1872,347,79.0,1,BHK,Apartment,2.948147884164289
1873,365,86.0,1,BHK,Apartment,2.948147884164289
1874,450,52.1,1,BHK,Apartment,4.063829602109092
1875,450,51.0,1,BHK,Apartment,4.063829602109092
1876,600,72.0,1,RK,StudioApartment,3.0418250950570345
1877,800,105.0,1,BHK,Apartment,3.0418250950570345
1878,1000,112.00000000000001,2,BHK,Apartment,3.0418250950570345
1879,1000,129.0,2,BHK,Apartment,5.739456745942991
1880,800,70.0,1,BHK,Apartment,3.516022657072505
1881,1000,300.0,3,BHK,Apartment,8.690312226551617
1882,690,140.0,1,BHK,Apartment,6.74420594385617
1883,600,111.00000000000001,2,BHK,Apartment,3.516022657072505
1884,600,78.0,1,BHK,Apartment,3.516022657072505
1885,600,71.0,1,BHK,Apartment,3.516022657072505
1886,800,110.00000000000001,2,BHK,Apartment,3.516022657072505
1887,200,26.0,1,RK,StudioApartment,3.516022657072505
1888,1000,153.0,2,BHK,Apartment,5.993596157694617
1889,800,127.0,1,BHK,Apartment,5.993596157694617
1890,1200,160.0,2,BHK,Apartment,5.993596157694617
1891,1200,163.0,2,BHK,Apartment,5.993596157694617
1892,1200,163.0,2,BHK,Apartment,5.993596157694617
1893,2000,266.0,3,BHK,Apartment,5.993596157694617
1894,800,128.0,1,BHK,Apartment,5.993596157694617
1895,1200,575.0,2,BHK,Apartment,20.196562381873573
1896,2000,170.0,2,BHK,Apartment,5.993596157694617
1897,800,113.99999999999999,1,BHK,Apartment,5.993596157694617
1898,800,115.99999999999999,1,BHK,Apartment,5.993596157694617
1899,2000,170.0,2,BHK,Apartment,5.993596157694617
1900,2000,170.0,2,BHK,Apartment,5.993596157694617
1901,2000,310.0,3,BHK,Apartment,5.993596157694617
1902,800,118.0,1,BHK,Apartment,5.993596157694617
1903,400,60.0,1,RK,StudioApartment,5.993596157694617
1904,1700,180.0,2,BHK,Apartment,5.993596157694617
1905,400,65.0,1,RK,StudioApartment,5.993596157694617
1906,800,120.0,1,BHK,Apartment,5.993596157694617
1907,1700,500.0,3,BHK,Apartment,7.544479068393417
1908,850,158.0,2,BHK,Apartment,4.063829602109092
1909,1361,415.00000000000006,2,BHK,Apartment,1.1215718554613257
1910,877,156.0,2,BHK,Apartment,4.063829602109092
1911,856,154.0,2,BHK,Apartment,4.063829602109092
1912,868,152.0,2,BHK,Apartment,4.063829602109092
1913,869,150.0,2,BHK,Apartment,4.063829602109092
1914,1040,250.0,2,BHK,Apartment,3.1668167567206993
1915,1200,160.0,2,BHK,Apartment,5.993596157694617
1916,800,127.0,1,BHK,Apartment,5.993596157694617
1917,800,127.0,1,BHK,Apartment,5.993596157694617
1918,850,150.0,2,BHK,Apartment,4.063829602109092
1919,1050,204.99999999999997,3,BHK,Apartment,4.063829602109092
1920,740,84.0,2,BHK,Apartment,3.6308651857781338
1921,650,90.0,1,BHK,Apartment,3.6308651857781338
1922,650,88.0,1,BHK,Apartment,3.6308651857781338
1923,650,70.0,1,BHK,Apartment,3.6308651857781338
1924,850,105.0,2,BHK,Apartment,3.6308651857781338
1925,1350,157.0,3,BHK,Apartment,3.6308651857781338
1926,1200,89.0,2,BHK,Apartment,3.6308651857781338
1927,555,65.0,1,BHK,Apartment,3.6308651857781338
1928,1050,95.0,2,BHK,Apartment,3.6308651857781338
1929,711,71.01,1,BHK,Apartment,3.6308651857781338
1930,600,14.5,1,BHK,Apartment,0.6359944999257618
1931,800,21.0,2,BHK,Apartment,0.6359944999257618
1932,700,14.5,1,BHK,Apartment,0.6359944999257618
1933,850,22.0,2,BHK,Apartment,0.6359944999257618
1934,700,16.7,1,BHK,Apartment,0.6359944999257618
1935,450,11.5,1,RK,StudioApartment,0.6359944999257618
1936,950,21.0,2,BHK,Apartment,0.6359944999257618
1937,680,15.4,1,BHK,Apartment,0.6359944999257618
1938,850,19.6,2,BHK,Apartment,0.6359944999257618
1939,430,11.8,1,RK,StudioApartment,0.6359944999257618
1940,690,15.6,1,BHK,Apartment,0.6359944999257618
1941,1062,92.0,2,BHK,Apartment,2.948147884164289
1942,711,67.0,1,BHK,Apartment,2.948147884164289
1943,756,69.9,1,BHK,Apartment,2.948147884164289
1944,400,13.5,1,RK,StudioApartment,0.6359944999257618
1945,1120,250.0,1,BHK,Apartment,17.24664428286602
1946,1250,208.0,2,BHK,Apartment,1.1215718554613257
1947,1300,140.0,3,BHK,Apartment,2.948147884164289
1948,975,295.0,2,BHK,Apartment,1.1215718554613257
1949,1100,120.0,2,BHK,Apartment,3.6308651857781338
1950,1700,575.0,3,BHK,Apartment,1.1215718554613257
1951,955,107.0,2,BHK,Apartment,2.948147884164289
1952,1045,140.0,2,BHK,Apartment,2.948147884164289
1953,750,75.0,1,BHK,Apartment,2.948147884164289
1954,755,63.0,1,BHK,Apartment,2.948147884164289
1955,600,65.0,1,BHK,Apartment,3.6308651857781338
1956,650,75.0,1,BHK,Apartment,3.6308651857781338
1957,850,85.0,2,BHK,Apartment,3.6308651857781338
1958,950,100.0,2,BHK,Apartment,3.6308651857781338
1959,1200,120.0,3,BHK,Apartment,3.6308651857781338
1960,555,65.0,1,BHK,Apartment,3.6308651857781338
1961,1050,95.0,2,BHK,Apartment,3.6308651857781338
1962,711,71.01,1,BHK,Apartment,3.6308651857781338
1963,850,73.0,1,BHK,Apartment,2.948147884164289
1964,1250,180.0,2,BHK,Apartment,3.6308651857781338
1965,1600,270.0,3,BHK,Apartment,1.1215718554613257
1966,1050,125.0,2,BHK,Apartment,3.6308651857781338
1967,1080,120.0,2,BHK,Apartment,3.6308651857781338
1968,600,105.0,1,BHK,Apartment,4.063829602109092
1969,600,95.0,1,BHK,Apartment,4.063829602109092
1970,600,100.0,1,BHK,Apartment,4.063829602109092
1971,1062,92.0,2,BHK,Apartment,2.948147884164289
1972,711,67.0,1,BHK,Apartment,2.948147884164289
1973,1100,85.0,2,BHK,Apartment,2.948147884164289
1974,750,68.0,1,BHK,Apartment,2.948147884164289
1975,750,65.0,1,BHK,Apartment,2.948147884164289
1976,660,64.0,1,BHK,Apartment,2.948147884164289
1977,660,65.0,1,BHK,Apartment,2.948147884164289
1978,1250,235.0,2,BHK,Apartment,6.149800991706135
1979,885,39.8,2,BHK,Apartment,1.1082983123207257
1980,1080,85.0,2,BHK,Apartment,3.2039594126846485
1981,740,69.0,1,BHK,Apartment,3.2039594126846485
1982,740,68.0,1,BHK,Apartment,3.2039594126846485
1983,1000,240.0,2,BHK,Apartment,4.375958908678541
1984,2500,530.0,4,BHK,Apartment,6.149800991706135
1985,885,175.0,2,BHK,Apartment,6.149800991706135
1986,625,114.99999999999999,1,BHK,Apartment,4.55273163898339
1987,675,65.0,1,BHK,Apartment,2.948147884164289
1988,850,78.0,2,BHK,Apartment,2.2568874658128215
1989,1550,400.0,3,BHK,Apartment,1.1215718554613257
1990,1040,125.0,2,BHK,Apartment,3.6308651857781338
1991,1050,114.99999999999999,2,BHK,Apartment,3.6308651857781338
1992,990,77.0,2,BHK,Apartment,2.948147884164289
1993,756,69.9,1,BHK,Apartment,2.948147884164289
1994,1250,208.0,2,BHK,Apartment,1.1215718554613257
1995,955,107.0,2,BHK,Apartment,2.948147884164289
1996,1045,140.0,2,BHK,Apartment,2.948147884164289
1997,750,75.0,1,BHK,Apartment,2.948147884164289
1998,755,63.0,1,BHK,Apartment,2.948147884164289
1999,1300,140.0,3,BHK,Apartment,2.948147884164289
2000,1250,180.0,2,BHK,Apartment,3.6308651857781338
2001,750,84.0,1,BHK,Apartment,3.2039594126846485
2002,750,165.0,2,BHK,Apartment,4.063829602109092
2003,700,155.0,2,BHK,Apartment,4.063829602109092
2004,1018,142.0,2,BHK,Apartment,3.6308651857781338
2005,650,102.0,1,BHK,Apartment,4.063829602109092
2006,600,98.0,1,BHK,Apartment,4.063829602109092
2007,980,26.5,2,BHK,Apartment,0.6359944999257618
2008,950,26.5,2,BHK,Apartment,0.6359944999257618
2009,650,19.8,1,BHK,Apartment,0.6359944999257618
2010,850,73.0,1,BHK,Apartment,2.948147884164289
2011,950,27.0,2,BHK,Apartment,0.6359944999257618
2012,850,26.5,2,BHK,Apartment,0.6359944999257618
2013,680,19.2,1,BHK,Apartment,0.6359944999257618
2014,950,27.0,2,BHK,Apartment,0.6359944999257618
2015,600,18.5,1,BHK,Apartment,0.6359944999257618
2016,900,22.5,2,BHK,Apartment,0.6359944999257618
2017,680,19.5,1,BHK,IndependentHouse,0.6359944999257618
2018,740,92.0,2,BHK,Apartment,3.6308651857781338
2019,400,13.0,1,RK,StudioApartment,0.6359944999257618
2020,700,155.0,2,BHK,Apartment,4.063829602109092
2021,1018,142.0,2,BHK,Apartment,3.6308651857781338
2022,650,102.0,1,BHK,Apartment,4.063829602109092
2023,600,98.0,1,BHK,Apartment,4.063829602109092
2024,740,92.0,2,BHK,Apartment,3.6308651857781338
2025,750,165.0,2,BHK,Apartment,4.063829602109092
2026,750,107.0,1,BHK,Apartment,4.063829602109092
2027,1080,150.0,2,BHK,Apartment,3.6308651857781338
2028,723,57.0,1,BHK,Apartment,3.028996885310674
2029,680,18.6,1,BHK,Apartment,0.6359944999257618
2030,950,26.5,2,BHK,Apartment,0.6359944999257618
2031,650,19.8,1,BHK,Apartment,0.6359944999257618
2032,1425,125.0,3,BHK,Apartment,3.028996885310674
2033,667,55.0,1,BHK,Apartment,3.028996885310674
2034,980,26.5,2,BHK,Apartment,0.6359944999257618
2035,1167,92.0,2,BHK,Apartment,3.028996885310674
2036,1095,90.0,2,BHK,Apartment,3.028996885310674
2037,950,27.0,2,BHK,Apartment,0.6359944999257618
2038,850,26.5,2,BHK,Apartment,0.6359944999257618
2039,680,19.2,1,BHK,Apartment,0.6359944999257618
2040,730,64.24,1,BHK,Apartment,2.948147884164289
2041,730,64.24,1,BHK,Apartment,2.948147884164289
2042,750,107.0,1,BHK,Apartment,4.063829602109092
2043,1080,150.0,2,BHK,Apartment,3.6308651857781338
2044,950,100.0,2,BHK,Apartment,3.6308651857781338
2045,788,65.0,1,BHK,Apartment,1.8327663264625444
2046,1425,125.0,3,BHK,Apartment,3.028996885310674
2047,667,55.0,1,BHK,Apartment,3.028996885310674
2048,980,26.5,2,BHK,Apartment,0.6359944999257618
2049,950,26.5,2,BHK,Apartment,0.6359944999257618
2050,650,19.8,1,BHK,Apartment,0.6359944999257618
2051,1167,92.0,2,BHK,Apartment,3.028996885310674
2052,1095,90.0,2,BHK,Apartment,3.028996885310674
2053,740,92.0,2,BHK,Apartment,3.6308651857781338
2054,700,63.0,1,BHK,Apartment,2.2568874658128215
2055,680,21.0,1,BHK,Apartment,0.6359944999257618
2056,750,165.0,2,BHK,Apartment,4.063829602109092
2057,700,95.0,2,BHK,Apartment,2.2568874658128215
2058,550,35.0,1,BHK,Apartment,3.6824055217444194
2059,560,57.0,1,BHK,Apartment,3.6824055217444194
2060,680,21.0,1,BHK,Apartment,0.6359944999257618
2061,700,95.0,2,BHK,Apartment,2.2568874658128215
2062,950,100.0,2,BHK,Apartment,3.6308651857781338
2063,788,65.0,1,BHK,Apartment,1.8327663264625444
2064,700,65.0,1,BHK,Apartment,2.2568874658128215
2065,900,80.0,2,BHK,Apartment,2.2568874658128215
2066,1400,395.0,3,BHK,Apartment,8.437249849909946
2067,570,24.0,1,BHK,Apartment,1.1215777085298801
2068,850,62.0,2,BHK,Apartment,2.2568874658128215
2069,425,25.0,1,BHK,Apartment,1.4075111733706893
2070,460,16.0,1,BHK,Apartment,0.4402641584950971
2071,654,40.99,2,BHK,Apartment,1.1082983123207257
2072,661,41.0,2,BHK,Apartment,1.1082983123207257
2073,683,43.0,2,BHK,Apartment,1.1082983123207257
2074,250,29.1,1,RK,StudioApartment,4.063829602109092
2075,400,55.0,1,BHK,Apartment,4.063829602109092
2076,426,90.0,1,BHK,Apartment,2.948147884164289
2077,360,84.0,1,BHK,Apartment,2.948147884164289
2078,640,145.0,3,BHK,Apartment,2.948147884164289
2079,127,72.0,1,BHK,Apartment,2.948147884164289
2080,308,74.0,1,BHK,Apartment,2.948147884164289
2081,357,82.0,1,BHK,Apartment,2.948147884164289
2082,633,140.0,3,BHK,Apartment,2.948147884164289
2083,339,77.0,1,BHK,Apartment,2.948147884164289
2084,157,73.0,1,BHK,Apartment,2.948147884164289
2085,506,105.0,2,BHK,Apartment,2.948147884164289
2086,323,75.0,1,BHK,Apartment,2.948147884164289
2087,527,110.00000000000001,2,BHK,Apartment,2.948147884164289
2088,368,87.0,1,BHK,Apartment,2.948147884164289
2089,417,89.0,1,BHK,Apartment,2.948147884164289
2090,485,95.0,2,BHK,Apartment,2.948147884164289
2091,349,80.0,1,BHK,Apartment,2.948147884164289
2092,400,88.0,1,BHK,Apartment,2.948147884164289
2093,347,79.0,1,BHK,Apartment,2.948147884164289
2094,365,86.0,1,BHK,Apartment,2.948147884164289
2095,488,119.0,1,BHK,Apartment,5.739456745942991
2096,716,171.0,2,BHK,Apartment,5.739456745942991
2097,464,113.99999999999999,1,BHK,Apartment,5.739456745942991
2098,700,168.0,2,BHK,Apartment,5.739456745942991
2099,479,113.99999999999999,1,BHK,Apartment,5.739456745942991
2100,250,29.1,1,RK,StudioApartment,4.063829602109092
2101,400,55.0,1,BHK,Apartment,4.063829602109092
2102,735,97.99,2,BHK,Apartment,4.558281067931539
2103,636,84.79,2,BHK,Apartment,4.558281067931539
2104,417,55.59,1,BHK,Apartment,4.558281067931539
2105,468,62.39,1,BHK,Apartment,4.558281067931539
2106,319,62.0,1,BHK,Apartment,5.739456745942991
2107,309,60.0,1,BHK,Apartment,5.739456745942991
2108,1150,140.0,2,BHK,Apartment,4.558281067931539
2109,1000,90.0,2,BHK,IndependentFloor,4.558281067931539
2110,1750,180.0,3,BHK,Apartment,4.558281067931539
2111,750,55.0,1,BHK,Apartment,4.558281067931539
2112,1250,130.0,2,BHK,Apartment,4.558281067931539
2113,1150,125.0,2,BHK,Apartment,4.558281067931539
2114,1880,200.0,3,BHK,Apartment,4.558281067931539
2115,1665,140.0,3,BHK,Apartment,4.558281067931539
2116,1175,137.0,2,BHK,Apartment,4.558281067931539
2117,1150,125.0,2,BHK,Apartment,4.558281067931539
2118,1200,110.00000000000001,2,BHK,Apartment,4.558281067931539
2119,1550,180.0,3,BHK,Apartment,4.558281067931539
2120,1750,175.0,2,BHK,Apartment,4.558281067931539
2121,1100,105.0,2,BHK,Apartment,4.558281067931539
2122,1150,108.0,2,BHK,Apartment,4.558281067931539
2123,1650,180.0,3,BHK,Apartment,4.558281067931539
2124,1630,199.0,3,BHK,Apartment,4.558281067931539
2125,1675,180.0,3,BHK,Apartment,4.558281067931539
2126,1950,189.0,3,BHK,Apartment,4.558281067931539
2127,1240,130.0,2,BHK,Apartment,4.558281067931539
2128,950,100.0,2,BHK,Apartment,4.558281067931539
2129,1350,140.0,3,BHK,Apartment,4.558281067931539
2130,917,95.0,3,BHK,Apartment,1.7708119425031927
2131,917,95.0,3,BHK,Apartment,1.7708119425031927
2132,576,60.0,2,BHK,Apartment,1.7708119425031927
2133,576,60.0,2,BHK,Apartment,1.7708119425031927
2134,917,95.0,3,BHK,Apartment,1.7708119425031927
2135,576,60.0,2,BHK,Apartment,1.7708119425031927
2136,433,45.0,1,BHK,Apartment,1.7708119425031927
2137,433,45.0,1,BHK,Apartment,1.7708119425031927
2138,694,71.0,2,BHK,Apartment,1.7708119425031927
2139,694,71.0,2,BHK,Apartment,1.7708119425031927
2140,656,73.5,2,BHK,Apartment,1.7708119425031927
2141,678,85.0,2,BHK,Apartment,1.7708119425031927
2142,656,73.5,2,BHK,Apartment,1.7708119425031927
2143,656,73.5,2,BHK,Apartment,1.7708119425031927
2144,678,85.0,2,BHK,Apartment,1.7708119425031927
2145,678,85.0,2,BHK,Apartment,1.7708119425031927
2146,1043,123.0,3,BHK,Apartment,1.7708119425031927
2147,1043,123.0,3,BHK,Apartment,1.7708119425031927
2148,768,90.6,3,BHK,Apartment,1.7708119425031927
2149,768,90.6,3,BHK,Apartment,1.7708119425031927
2150,1034,122.0,3,BHK,Apartment,1.7708119425031927
2151,1034,122.0,3,BHK,Apartment,1.7708119425031927
2152,1126,133.0,3,BHK,Apartment,1.7708119425031927
2153,1126,133.0,3,BHK,Apartment,1.7708119425031927
2154,415,46.5,1,BHK,Apartment,1.7708119425031927
2155,415,46.5,1,BHK,Apartment,1.7708119425031927
2156,666,74.61,2,BHK,Apartment,1.7708119425031927
2157,666,74.61,2,BHK,Apartment,1.7708119425031927
2158,511,40.25,1,BHK,Apartment,1.39896883113687
2159,702,58.49,2,BHK,Apartment,1.39896883113687
2160,511,40.25,1,BHK,Apartment,1.39896883113687
2161,617,49.0,2,BHK,Apartment,1.39896883113687
2162,473,35.99,1,BHK,Apartment,1.39896883113687
2163,473,35.99,1,BHK,Apartment,1.39896883113687
2164,617,49.0,2,BHK,Apartment,1.39896883113687
2165,1235,128.0,3,BHK,Apartment,2.948147884164289
2166,689,243.00000000000003,2,BHK,Apartment,9.396920203404093
2167,1046,387.0,3,BHK,Apartment,9.396920203404093
2168,735,273.0,2,BHK,Apartment,9.396920203404093
2169,739,290.0,2,BHK,Apartment,9.396920203404093
2170,1063,433.0,3,BHK,Apartment,9.396920203404093
2171,1232,448.00000000000006,3,BHK,Apartment,9.396920203404093
2172,1000,135.0,3,BHK,Apartment,3.6824055217444194
2173,1300,165.0,2,BHK,Apartment,6.113112311831544
2174,1550,215.0,3,BHK,IndependentHouse,6.113112311831544
2175,650,80.0,1,BHK,Apartment,6.113112311831544
2176,715,75.0,1,BHK,Apartment,6.113112311831544
2177,3500,229.99999999999997,4,BHK,Apartment,3.6824055217444194
2178,3605,525.0,4,BHK,Apartment,6.113112311831544
2179,1300,204.99999999999997,2,BHK,Apartment,6.113112311831544
2180,1350,140.0,3,BHK,Apartment,4.558281067931539
2181,917,95.0,3,BHK,Apartment,1.7708119425031927
2182,917,95.0,3,BHK,Apartment,1.7708119425031927
2183,576,60.0,2,BHK,Apartment,1.7708119425031927
2184,576,60.0,2,BHK,Apartment,1.7708119425031927
2185,917,95.0,3,BHK,Apartment,1.7708119425031927
2186,576,60.0,2,BHK,Apartment,1.7708119425031927
2187,433,45.0,1,BHK,Apartment,1.7708119425031927
2188,433,45.0,1,BHK,Apartment,1.7708119425031927
2189,694,71.0,2,BHK,Apartment,1.7708119425031927
2190,694,71.0,2,BHK,Apartment,1.7708119425031927
2191,656,73.5,2,BHK,Apartment,1.7708119425031927
2192,678,85.0,2,BHK,Apartment,1.7708119425031927
2193,656,73.5,2,BHK,Apartment,1.7708119425031927
2194,656,73.5,2,BHK,Apartment,1.7708119425031927
2195,678,85.0,2,BHK,Apartment,1.7708119425031927
2196,678,85.0,2,BHK,Apartment,1.7708119425031927
2197,1043,123.0,3,BHK,Apartment,1.7708119425031927
2198,1043,123.0,3,BHK,Apartment,1.7708119425031927
2199,768,90.6,3,BHK,Apartment,1.7708119425031927
2200,471,34.99,1,BHK,Apartment,1.4073999955528875
2201,1150,120.0,2,BHK,Apartment,6.234852022324505
2202,1675,250.0,3,BHK,Apartment,8.5546566034859
2203,1300,200.0,2,BHK,Apartment,6.234852022324505
2204,1275,165.0,2,BHK,Apartment,4.558281067931539
2205,1100,400.0,3,BHK,Apartment,15.471687384015109
2206,978,48.75,2,BHK,Apartment,1.1838134626807832
2207,978,47.5,2,BHK,Apartment,1.1838134626807832
2208,978,46.0,2,BHK,Apartment,1.1838134626807832
2209,1050,79.0,2,BHK,Apartment,2.948147884164289
2210,1080,90.0,2,BHK,Apartment,2.948147884164289
2211,760,75.0,1,BHK,Apartment,2.948147884164289
2212,1100,120.0,3,BHK,Apartment,2.948147884164289
2213,750,59.0,1,BHK,Apartment,2.948147884164289
2214,1080,90.0,2,BHK,Apartment,2.948147884164289
2215,740,53.0,1,BHK,Apartment,2.948147884164289
2216,750,76.0,1,BHK,Apartment,2.948147884164289
2217,1350,151.0,3,BHK,Apartment,2.948147884164289
2218,1350,151.0,3,BHK,Apartment,2.948147884164289
2219,1010,105.0,2,BHK,Apartment,2.948147884164289
2220,800,195.0,3,BHK,Apartment,8.641676233810463
2221,600,145.0,2,BHK,Apartment,8.641676233810463
2222,575,87.0,2,BHK,Apartment,4.558281067931539
2223,929,140.0,3,BHK,Apartment,4.558281067931539
2224,590,33.0,1,BHK,Apartment,1.2782669601761059
2225,560,30.0,1,BHK,Apartment,1.2782669601761059
2226,1335,434.99999999999994,3,BHK,Apartment,8.437249849909946
2227,1050,79.0,2,BHK,Apartment,2.948147884164289
2228,1080,90.0,2,BHK,Apartment,2.948147884164289
2229,760,75.0,1,BHK,Apartment,2.948147884164289
2230,1100,120.0,3,BHK,Apartment,2.948147884164289
2231,750,59.0,1,BHK,Apartment,2.948147884164289
2232,1080,90.0,2,BHK,Apartment,2.948147884164289
2233,740,53.0,1,BHK,Apartment,2.948147884164289
2234,1350,151.0,3,BHK,Apartment,2.948147884164289
2235,1350,151.0,3,BHK,Apartment,2.948147884164289
2236,1010,105.0,2,BHK,Apartment,2.948147884164289
2237,995,101.0,2,BHK,Apartment,2.948147884164289
2238,710,74.0,1,BHK,Apartment,2.948147884164289
2239,690,72.0,1,BHK,Apartment,2.948147884164289
2240,1350,151.0,3,BHK,Apartment,2.948147884164289
2241,1010,105.0,2,BHK,Apartment,2.948147884164289
2242,995,101.0,2,BHK,Apartment,2.948147884164289
2243,710,74.0,1,BHK,Apartment,2.948147884164289
2244,690,72.0,1,BHK,Apartment,2.948147884164289
2245,1010,122.0,2,BHK,Apartment,2.948147884164289
2246,693,64.0,1,BHK,Apartment,2.948147884164289
2247,710,59.0,1,BHK,Apartment,2.948147884164289
2248,690,57.0,1,BHK,Apartment,2.948147884164289
2249,1010,78.0,2,BHK,Apartment,2.948147884164289
2250,700,67.5,1,BHK,Apartment,2.948147884164289
2251,745,68.5,1,BHK,Apartment,2.948147884164289
2252,1050,79.0,2,BHK,Apartment,2.948147884164289
2253,1080,90.0,2,BHK,Apartment,2.948147884164289
2254,760,75.0,1,BHK,Apartment,2.948147884164289
2255,1100,120.0,3,BHK,Apartment,2.948147884164289
2256,750,59.0,1,BHK,Apartment,2.948147884164289
2257,1080,90.0,2,BHK,Apartment,2.948147884164289
2258,740,53.0,1,BHK,Apartment,2.948147884164289
